Library	Quality	Initial_reads_aligned	Postfiltering_reads_aligned	Duplication_rate	Naive_coverage	Background	Reads_per_Mb	Percent_WC	Mode_GC	Mode_insert_size	Sequencing_for_0.05x_cov	Mitochondria_coverage	rDNA_coverage_5s	Average_telomere_length_kB
fucci-wt-negctrl-f8-r7-c7_S441_	e	NA	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r1-c1_S393_	e	NA	2476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r1-c2_S394_	e	NA	2500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r1-c3_S395_	e	NA	1522	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r1-c4_S396_	e	NA	2062	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r1-c5_S397_	e	NA	1412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r1-c6_S398_	a	5016674	4287432	39.50%	6.30%	6.50%	423	24.70%	48.00%	149	NA	0.00%	4.60%	0.0308174
fucci-wt-single-f8-r1-c7_S399_	e	NA	198	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r2-c1_S400_	e	NA	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r2-c2_S401_	e	NA	558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r2-c3_S402_	e	NA	2180	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r2-c4_S403_	e	NA	1456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r2-c5_S404_	e	NA	1406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r2-c6_S405_	e	NA	1634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r2-c7_S406_	e	NA	1080	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r3-c1_S407_	e	NA	448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r3-c2_S408_	e	NA	802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r3-c3_S409_	e	NA	80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r3-c4_S410_	e	NA	862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r3-c5_S411_	e	NA	2274	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r3-c6_S412_	e	NA	1732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r3-c7_S413_	e	NA	504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r4-c1_S414_	e	NA	698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r4-c2_S415_	e	NA	616	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r4-c3_S416_	e	NA	710	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r4-c4_S417_	e	NA	2328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r4-c5_S418_	e	NA	1464	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r4-c6_S419_	e	NA	722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r4-c7_S420_	e	NA	272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r5-c1_S421_	e	NA	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r5-c2_S422_	e	NA	108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r5-c3_S423_	p	1879579	1621548	17.40%	3.20%	7.80%	219	27.30%	47.00%	150	NA	0.00%	2.80%	0
fucci-wt-single-f8-r5-c4_S424_	a	29448	25988	1.30%	0.10%	5.50%	4	12.00%	44.00%	148	NA	0.00%	0.10%	0
fucci-wt-single-f8-r5-c5_S425_	e	NA	1124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r5-c6_S426_	e	NA	68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r5-c7_S427_	e	NA	534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r6-c1_S428_	e	NA	636	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r6-c2_S429_	e	NA	1276	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r6-c3_S430_	e	NA	64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r6-c4_S431_	e	NA	238	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r6-c5_S432_	e	NA	446	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r6-c6_S433_	e	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r6-c7_S434_	e	NA	640	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r7-c1_S435_	e	NA	1088	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r7-c2_S436_	e	NA	648	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r7-c3_S437_	e	NA	370	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r7-c4_S438_	e	NA	1260	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r7-c5_S439_	e	NA	144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fucci-wt-single-f8-r7-c6_S440_	e	NA	724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
na12878-h3h5-1-10-bst-nc-f7-r7-c7_S147_	e	NA	130	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
na12878-h3h5-1-10-bst-single-f7-r1-c1_S99_	e	NA	296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
na12878-h3h5-1-10-bst-single-f7-r1-c2_S100_	e	NA	2390	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
na12878-h3h5-1-10-bst-single-f7-r1-c3_S101_	e	NA	2122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
na12878-h3h5-1-10-bst-single-f7-r1-c4_S102_	p	9332	8404	1.20%	0.00%	0.00%	1	52.20%	50.00%	129	NA	0.00%	0.10%	0
na12878-h3h5-1-10-bst-single-f7-r1-c5_S103_	e	NA	716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
na12878-h3h5-1-10-bst-single-f7-r1-c6_S104_	p	1710439	1486322	13.70%	3.10%	7.40%	198	40.40%	49.00%	129	0.21	0.00%	3.60%	0
na12878-h3h5-1-10-bst-single-f7-r1-c7_S105_	a	988178	862068	12.30%	1.80%	4.50%	116	41.20%	49.00%	129	NA	0.00%	2.10%	0
na12878-h3h5-1-10-bst-single-f7-r2-c1_S106_	a	1210591	1039594	9.30%	2.20%	7.00%	139	44.60%	50.00%	129	NA	0.00%	2.40%	0
na12878-h3h5-1-10-bst-single-f7-r2-c2_S107_	p	24322	21144	1.20%	0.10%	6.50%	3	35.70%	50.00%	129	NA	0.00%	0.10%	0
na12878-h3h5-1-10-bst-single-f7-r2-c3_S108_	a	142616	125130	2.50%	0.30%	4.70%	19	48.40%	48.00%	129	NA	0.00%	0.40%	0
na12878-h3h5-1-10-bst-single-f7-r2-c4_S109_	e	NA	3504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
na12878-h3h5-1-10-bst-single-f7-r2-c5_S110_	p	104977	92368	2.20%	0.20%	7.50%	13	53.60%	49.00%	129	NA	0.00%	0.10%	0
na12878-h3h5-1-10-bst-single-f7-r2-c6_S111_	b	1053331	897862	14.90%	1.80%	16.80%	92	47.40%	49.00%	129	NA	0.00%	0.90%	0
na12878-h3h5-1-10-bst-single-f7-r2-c7_S112_	b	22869	19552	1.50%	0.00%	17.70%	2	30.80%	50.00%	129	NA	0.00%	0.10%	0
na12878-h3h5-1-10-bst-single-f7-r3-c1_S113_	p	86980	75612	1.80%	0.20%	6.90%	11	45.20%	49.00%	129	0.49	0.00%	0.20%	0
na12878-h3h5-1-10-bst-single-f7-r3-c2_S114_	p	134565	118106	2.30%	0.30%	9.50%	17	53.30%	49.00%	129	0.32	0.00%	0.40%	0
na12878-h3h5-1-10-bst-single-f7-r3-c3_S115_	p	22506	19780	1.40%	0.00%	5.60%	3	45.80%	47.00%	129	NA	0.00%	0.10%	0
na12878-h3h5-1-10-bst-single-f7-r3-c4_S116_	p	15274	13448	1.60%	0.00%	5.70%	2	62.50%	48.00%	129	NA	0.00%	0.10%	0
na12878-h3h5-1-10-bst-single-f7-r3-c5_S117_	e	NA	3776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
na12878-h3h5-1-10-bst-single-f7-r3-c6_S118_	b	356615	312024	4.90%	0.70%	22.20%	39	38.60%	50.00%	129	NA	0.00%	0.30%	0
na12878-h3h5-1-10-bst-single-f7-r3-c7_S119_	p	169322	149088	3.20%	0.30%	7.40%	22	44.80%	49.00%	129	NA	0.00%	0.50%	0
na12878-h3h5-1-10-bst-single-f7-r4-c1_S120_	e	NA	472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
na12878-h3h5-1-10-bst-single-f7-r4-c2_S121_	a	407950	357384	4.70%	0.80%	5.10%	52	54.10%	50.00%	129	NA	0.00%	1.10%	0
na12878-h3h5-1-10-bst-single-f7-r4-c3_S122_	p	58103	51294	2.00%	0.10%	8.20%	8	65.40%	48.00%	129	>=2	0.00%	0.00%	0
na12878-h3h5-1-10-bst-single-f7-r4-c4_S123_	p	40241	36034	1.80%	0.10%	10.50%	5	37.00%	49.00%	129	>=2	0.00%	0.10%	0
na12878-h3h5-1-10-bst-single-f7-r4-c5_S124_	p	62751	54426	1.30%	0.10%	9.30%	8	50.00%	48.00%	129	NA	0.00%	0.20%	0
na12878-h3h5-1-10-bst-single-f7-r4-c6_S125_	p	768081	679082	5.60%	1.50%	15.10%	93	46.00%	50.00%	129	NA	0.00%	2.00%	0
na12878-h3h5-1-10-bst-single-f7-r4-c7_S126_	p	36318	32264	1.30%	0.10%	10.00%	5	50.00%	50.00%	129	NA	0.00%	0.10%	0
na12878-h3h5-1-10-bst-single-f7-r5-c1_S127_	e	NA	52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
na12878-h3h5-1-10-bst-single-f7-r5-c2_S128_	p	6563	5790	1.40%	0.00%	6.30%	1	43.50%	48.00%	129	NA	0.00%	0.00%	0
na12878-h3h5-1-10-bst-single-f7-r5-c3_S129_	b	199890	175792	3.30%	0.40%	23.40%	23	46.70%	50.00%	129	NA	0.00%	0.50%	0
na12878-h3h5-1-10-bst-single-f7-r5-c4_S130_	p	285110	245566	3.10%	0.60%	9.60%	35	53.10%	50.00%	129	NA	0.00%	0.50%	0
na12878-h3h5-1-10-bst-single-f7-r5-c5_S131_	p	1400648	1217906	8.40%	2.70%	17.60%	164	49.00%	50.00%	129	NA	0.00%	3.40%	0
na12878-h3h5-1-10-bst-single-f7-r5-c6_S132_	a	371054	324032	4.70%	0.70%	6.10%	47	56.10%	48.00%	129	0.26	0.00%	1.10%	0
na12878-h3h5-1-10-bst-single-f7-r5-c7_S133_	a	134880	118210	2.40%	0.30%	6.50%	17	52.90%	49.00%	129	NA	0.00%	0.40%	0
na12878-h3h5-1-10-bst-single-f7-r6-c1_S134_	p	34444	29472	2.10%	0.10%	36.40%	4	59.30%	50.00%	129	>=2	0.00%	0.10%	0
na12878-h3h5-1-10-bst-single-f7-r6-c2_S135_	b	703651	617306	7.30%	1.40%	20.10%	75	52.80%	49.00%	129	NA	0.00%	1.30%	0
na12878-h3h5-1-10-bst-single-f7-r6-c3_S136_	b	169101	148460	2.40%	0.30%	20.50%	20	47.10%	50.00%	129	NA	0.00%	0.50%	0
na12878-h3h5-1-10-bst-single-f7-r6-c4_S137_	b	304591	270240	3.50%	0.60%	12.40%	36	78.80%	50.00%	129	NA	0.00%	0.60%	0
na12878-h3h5-1-10-bst-single-f7-r6-c5_S138_	p	587869	505604	5.70%	1.10%	18.30%	74	46.40%	49.00%	129	0.22	0.00%	1.50%	0
na12878-h3h5-1-10-bst-single-f7-r6-c6_S139_	p	207483	181056	2.80%	0.40%	9.30%	26	52.90%	49.00%	129	NA	0.00%	0.70%	0
na12878-h3h5-1-10-bst-single-f7-r6-c7_S140_	p	40281	34450	2.20%	0.10%	8.90%	5	50.00%	48.00%	129	>=2	0.00%	0.20%	0
na12878-h3h5-1-10-bst-single-f7-r7-c1_S141_	p	22928	12734	14.30%	0.00%	12.70%	1	29.20%	50.00%	129	>=2	0.00%	0.00%	0
na12878-h3h5-1-10-bst-single-f7-r7-c2_S142_	p	642803	558790	4.40%	1.30%	27.00%	79	58.20%	49.00%	129	0.2	0.00%	1.50%	0
na12878-h3h5-1-10-bst-single-f7-r7-c3_S143_	p	114693	99394	2.10%	0.20%	8.60%	13	41.20%	49.00%	129	0.43	0.00%	0.30%	0
na12878-h3h5-1-10-bst-single-f7-r7-c4_S144_	p	69986	61526	2.00%	0.10%	8.40%	9	29.60%	49.00%	129	NA	0.00%	0.10%	0
na12878-h3h5-1-10-bst-single-f7-r7-c5_S145_	p	754954	655380	5.20%	1.50%	22.10%	91	61.10%	50.00%	129	0.2	0.00%	1.60%	0
na12878-h3h5-1-10-bst-single-f7-r7-c6_S146_	p	571192	495734	6.30%	1.10%	15.10%	67	44.20%	50.00%	129	0.24	0.00%	1.30%	0
na12878-h3h5-1-10-taq-nc-f11-r7-c7_S343_	e	NA	276	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
na12878-h3h5-1-10-taq-single-f11-r1-c1_S295_	b	827257	712396	15.00%	1.50%	14.50%	73	58.00%	49.00%	129	NA	0.00%	1.60%	0
na12878-h3h5-1-10-taq-single-f11-r1-c2_S296_	p	848935	733462	7.40%	1.60%	11.70%	97	50.00%	49.00%	129	NA	0.00%	2.50%	0
na12878-h3h5-1-10-taq-single-f11-r1-c3_S297_	a	1902151	1659548	15.30%	3.40%	4.60%	208	51.10%	49.00%	129	NA	0.00%	3.70%	0
na12878-h3h5-1-10-taq-single-f11-r1-c4_S298_	p	910707	795462	8.20%	1.70%	9.10%	105	47.30%	49.00%	129	0.23	0.00%	2.40%	0
na12878-h3h5-1-10-taq-single-f11-r1-c5_S299_	p	38688	33894	1.30%	0.10%	7.90%	5	42.30%	49.00%	129	NA	0.00%	0.20%	0
na12878-h3h5-1-10-taq-single-f11-r1-c6_S300_	a	1143173	991432	20.80%	1.90%	6.40%	113	44.20%	49.00%	129	0.47	0.00%	2.60%	0
na12878-h3h5-1-10-taq-single-f11-r1-c7_S301_	p	41819	36504	2.40%	0.10%	7.60%	5	39.10%	48.00%	129	NA	0.00%	0.20%	0
na12878-h3h5-1-10-taq-single-f11-r2-c1_S302_	a	594225	520772	7.40%	1.20%	7.00%	68	51.20%	49.00%	129	0.26	0.00%	1.80%	0
na12878-h3h5-1-10-taq-single-f11-r2-c2_S303_	a	569070	489254	6.80%	1.10%	5.80%	68	43.50%	49.00%	129	NA	0.00%	1.90%	0
na12878-h3h5-1-10-taq-single-f11-r2-c3_S304_	p	1308531	1142366	10.40%	2.50%	15.20%	152	40.70%	50.00%	129	NA	0.00%	3.30%	0.0576557
na12878-h3h5-1-10-taq-single-f11-r2-c4_S305_	p	1679971	1490008	13.80%	3.10%	10.50%	188	50.00%	49.00%	129	0.22	0.00%	3.00%	0
na12878-h3h5-1-10-taq-single-f11-r2-c5_S306_	e	NA	186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
na12878-h3h5-1-10-taq-single-f11-r2-c6_S307_	e	NA	330	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
na12878-h3h5-1-10-taq-single-f11-r2-c7_S308_	e	NA	500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
na12878-h3h5-1-10-taq-single-f11-r3-c1_S309_	p	22394	19742	1.90%	0.00%	6.30%	3	48.10%	49.00%	129	>=2	0.00%	0.00%	0
na12878-h3h5-1-10-taq-single-f11-r3-c2_S310_	b	69735	62420	2.90%	0.10%	6.40%	8	25.90%	48.00%	129	1.35	0.00%	0.00%	0
na12878-h3h5-1-10-taq-single-f11-r3-c3_S311_	p	9850	8644	1.40%	0.00%	7.60%	1	17.40%	50.00%	129	NA	0.00%	0.10%	0
na12878-h3h5-1-10-taq-single-f11-r3-c4_S312_	a	626906	553104	11.00%	1.20%	4.40%	75	54.80%	49.00%	129	0.33	0.00%	0.90%	0
na12878-h3h5-1-10-taq-single-f11-r3-c5_S313_	e	NA	250	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
na12878-h3h5-1-10-taq-single-f11-r3-c6_S314_	a	638744	564316	8.10%	1.30%	7.00%	79	52.00%	49.00%	129	0.26	0.00%	1.50%	0
na12878-h3h5-1-10-taq-single-f11-r3-c7_S315_	p	27445	24084	1.60%	0.10%	8.50%	3	54.20%	50.00%	129	>=2	0.00%	0.10%	0
na12878-h3h5-1-10-taq-single-f11-r4-c1_S316_	a	742012	662742	9.70%	1.40%	6.00%	89	47.30%	49.00%	129	NA	0.00%	1.40%	0
na12878-h3h5-1-10-taq-single-f11-r4-c2_S317_	b	260987	234626	3.60%	0.50%	26.40%	32	53.10%	49.00%	129	NA	0.00%	0.70%	0
na12878-h3h5-1-10-taq-single-f11-r4-c3_S318_	p	889474	796554	15.10%	1.60%	15.30%	92	41.20%	49.00%	129	0.38	0.00%	0.60%	0
na12878-h3h5-1-10-taq-single-f11-r4-c4_S319_	b	788043	683838	9.60%	1.50%	12.40%	78	39.60%	49.00%	129	0.27	0.00%	1.90%	0
na12878-h3h5-1-10-taq-single-f11-r4-c5_S320_	e	NA	172	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
na12878-h3h5-1-10-taq-single-f11-r4-c6_S321_	e	NA	652	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
na12878-h3h5-1-10-taq-single-f11-r4-c7_S322_	p	45064	39918	2.20%	0.10%	8.50%	6	44.00%	48.00%	129	NA	0.00%	0.10%	0
na12878-h3h5-1-10-taq-single-f11-r5-c1_S323_	e	NA	2902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
na12878-h3h5-1-10-taq-single-f11-r5-c2_S324_	a	465112	407496	5.90%	0.90%	4.00%	59	48.80%	49.00%	129	0.26	0.00%	0.70%	0
na12878-h3h5-1-10-taq-single-f11-r5-c3_S325_	p	741372	652084	7.00%	1.50%	12.70%	92	48.20%	49.00%	129	NA	0.00%	1.60%	0
na12878-h3h5-1-10-taq-single-f11-r5-c4_S326_	p	1769876	1557050	15.60%	3.20%	5.30%	196	46.30%	49.00%	129	NA	0.00%	2.60%	0
na12878-h3h5-1-10-taq-single-f11-r5-c5_S327_	a	164421	145972	3.30%	0.30%	5.10%	21	68.00%	49.00%	129	NA	0.00%	0.20%	0
na12878-h3h5-1-10-taq-single-f11-r5-c6_S328_	e	NA	58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
na12878-h3h5-1-10-taq-single-f11-r5-c7_S329_	e	NA	236	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
na12878-h3h5-1-10-taq-single-f11-r6-c1_S330_	b	378246	337614	5.30%	0.80%	24.10%	42	68.80%	49.00%	129	0.28	0.00%	0.50%	0
na12878-h3h5-1-10-taq-single-f11-r6-c2_S331_	p	537544	472264	5.80%	1.10%	14.30%	61	44.70%	49.00%	129	0.24	0.00%	1.80%	0
na12878-h3h5-1-10-taq-single-f11-r6-c3_S332_	p	87400	77236	2.10%	0.20%	5.10%	10	42.30%	50.00%	129	0.51	0.00%	0.20%	0
na12878-h3h5-1-10-taq-single-f11-r6-c4_S333_	e	NA	204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
na12878-h3h5-1-10-taq-single-f11-r6-c5_S334_	e	NA	2076	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
na12878-h3h5-1-10-taq-single-f11-r6-c6_S335_	e	NA	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
na12878-h3h5-1-10-taq-single-f11-r6-c7_S336_	e	NA	1262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
na12878-h3h5-1-10-taq-single-f11-r7-c1_S337_	e	NA	730	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
na12878-h3h5-1-10-taq-single-f11-r7-c2_S338_	e	NA	766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
na12878-h3h5-1-10-taq-single-f11-r7-c3_S339_	a	213028	188516	3.40%	0.40%	5.50%	27	60.70%	49.00%	129	0.33	0.00%	0.40%	0
na12878-h3h5-1-10-taq-single-f11-r7-c4_S340_	a	234717	204278	3.50%	0.50%	5.40%	30	57.10%	49.00%	129	0.31	0.00%	0.50%	0
na12878-h3h5-1-10-taq-single-f11-r7-c5_S341_	e	NA	3316	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
na12878-h3h5-1-10-taq-single-f11-r7-c6_S342_	e	NA	3446	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
na12878-h3h5-1-30-bst-nc-f8-r7-c7_S196_	e	8821	5504	4.40%	0.00%	0.00%	0	79.20%	50.00%	129	NA	0.00%	0.00%	0
na12878-h3h5-1-30-bst-single-f8-r1-c1_S148_	e	NA	1588	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
na12878-h3h5-1-30-bst-single-f8-r1-c2_S149_	e	NA	2768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
na12878-h3h5-1-30-bst-single-f8-r1-c3_S150_	e	9440	8378	1.80%	0.00%	0.00%	1	69.60%	51.00%	129	NA	0.00%	0.00%	0
na12878-h3h5-1-30-bst-single-f8-r1-c4_S151_	e	NA	1566	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
na12878-h3h5-1-30-bst-single-f8-r1-c5_S152_	b	1443216	1274002	13.10%	2.70%	18.20%	143	62.50%	50.00%	129	NA	0.00%	3.70%	0
na12878-h3h5-1-30-bst-single-f8-r1-c6_S153_	p	1191592	1044922	14.70%	2.20%	19.10%	118	45.10%	50.00%	129	0.26	0.00%	2.80%	0
na12878-h3h5-1-30-bst-single-f8-r1-c7_S154_	p	96387	84008	3.60%	0.20%	8.60%	11	40.70%	49.00%	129	>=2	0.00%	0.40%	0
na12878-h3h5-1-30-bst-single-f8-r2-c1_S155_	p	7162	6102	1.40%	0.00%	9.40%	1	21.70%	49.00%	129	NA	0.00%	0.00%	0
na12878-h3h5-1-30-bst-single-f8-r2-c2_S156_	p	76864	67254	2.60%	0.20%	11.20%	9	42.90%	50.00%	129	NA	0.00%	0.10%	0
na12878-h3h5-1-30-bst-single-f8-r2-c3_S157_	b	1000771	863460	12.30%	1.80%	19.60%	96	50.00%	50.00%	129	NA	0.00%	3.50%	0
na12878-h3h5-1-30-bst-single-f8-r2-c4_S158_	b	993796	872294	10.70%	1.90%	20.80%	99	57.40%	50.00%	129	NA	0.00%	3.10%	0.223637
na12878-h3h5-1-30-bst-single-f8-r2-c5_S159_	b	169211	147914	2.80%	0.30%	25.20%	19	59.40%	50.00%	129	NA	0.00%	0.80%	0
na12878-h3h5-1-30-bst-single-f8-r2-c6_S160_	b	813703	709008	9.70%	1.50%	22.10%	83	48.20%	50.00%	129	NA	0.00%	2.40%	0
na12878-h3h5-1-30-bst-single-f8-r2-c7_S161_	b	162165	143048	3.70%	0.30%	24.40%	19	53.30%	49.00%	129	0.44	0.00%	0.50%	0
na12878-h3h5-1-30-bst-single-f8-r3-c1_S162_	p	166363	145316	3.80%	0.30%	11.50%	20	44.40%	50.00%	129	0.44	0.00%	0.50%	0
na12878-h3h5-1-30-bst-single-f8-r3-c2_S163_	p	59214	51676	2.60%	0.10%	8.10%	7	46.20%	49.00%	129	NA	0.00%	0.10%	0
na12878-h3h5-1-30-bst-single-f8-r3-c3_S164_	e	NA	2468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
na12878-h3h5-1-30-bst-single-f8-r3-c4_S165_	p	606644	525120	7.10%	1.20%	10.20%	70	43.60%	50.00%	129	NA	0.00%	1.90%	0
na12878-h3h5-1-30-bst-single-f8-r3-c5_S166_	b	1984957	1747718	18.60%	3.40%	23.50%	192	57.40%	50.00%	129	NA	0.00%	2.70%	0
na12878-h3h5-1-30-bst-single-f8-r3-c6_S167_	b	855190	756112	15.00%	1.60%	24.00%	88	54.30%	49.00%	129	NA	0.00%	1.40%	0
na12878-h3h5-1-30-bst-single-f8-r3-c7_S168_	b	53131	46904	3.00%	0.10%	21.50%	5	33.30%	50.00%	129	NA	0.00%	0.20%	0
na12878-h3h5-1-30-bst-single-f8-r4-c1_S169_	a	642946	555530	7.80%	1.20%	7.60%	74	45.30%	49.00%	129	NA	0.00%	1.90%	0
na12878-h3h5-1-30-bst-single-f8-r4-c2_S170_	p	99322	85952	2.30%	0.20%	7.70%	12	40.00%	49.00%	129	0.49	0.00%	0.40%	0
na12878-h3h5-1-30-bst-single-f8-r4-c3_S171_	p	589070	519956	7.60%	1.20%	14.90%	68	48.20%	50.00%	129	NA	0.00%	1.40%	0
na12878-h3h5-1-30-bst-single-f8-r4-c4_S172_	b	3418500	3017942	24.40%	5.50%	23.20%	308	58.60%	49.00%	129	0.21	0.00%	4.40%	0
na12878-h3h5-1-30-bst-single-f8-r4-c5_S173_	p	1697560	1470904	14.00%	3.00%	16.30%	184	55.80%	49.00%	129	NA	0.00%	3.90%	0
na12878-h3h5-1-30-bst-single-f8-r4-c6_S174_	p	1178105	1021818	13.70%	2.10%	12.20%	124	44.40%	50.00%	129	NA	0.00%	3.00%	0.0644366
na12878-h3h5-1-30-bst-single-f8-r4-c7_S175_	p	35228	30584	1.60%	0.10%	8.20%	4	43.50%	50.00%	129	>=2	0.00%	0.10%	0
na12878-h3h5-1-30-bst-single-f8-r5-c1_S176_	p	29521	25648	1.60%	0.10%	7.40%	4	36.00%	47.00%	129	>=2	0.00%	0.20%	0
na12878-h3h5-1-30-bst-single-f8-r5-c2_S177_	e	NA	1880	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
na12878-h3h5-1-30-bst-single-f8-r5-c3_S178_	p	339738	290920	4.40%	0.70%	17.40%	36	54.10%	50.00%	129	0.3	0.00%	0.40%	0
na12878-h3h5-1-30-bst-single-f8-r5-c4_S179_	p	3009358	2602330	23.10%	4.80%	15.00%	298	52.80%	49.00%	129	NA	0.00%	6.00%	0
na12878-h3h5-1-30-bst-single-f8-r5-c5_S180_	p	56106	48592	6.20%	0.10%	10.00%	7	52.00%	48.00%	129	>=2	0.00%	0.10%	0
na12878-h3h5-1-30-bst-single-f8-r5-c6_S181_	p	477562	409768	6.00%	0.90%	11.00%	56	47.90%	49.00%	129	NA	0.00%	0.60%	0
